frame,video_seconds,track_id,class,confidence,x1,y1,x2,y2,in_watch_region,segment
11193,373.1,571,person,0.7233,312,529,537,713,0,2
11193,373.1,542,car,0.6024,513,112,586,179,1,2
11194,373.133,571,person,0.7825,313,529,539,713,0,2
11195,373.167,571,person,0.7985,314,529,542,714,0,2
11195,373.167,585,car,0.7695,14,246,79,374,0,2
11195,373.167,542,car,0.6109,514,114,586,181,1,2
11196,373.2,571,person,0.8304,315,529,544,714,0,2
11196,373.2,585,car,0.7825,14,245,81,369,0,2
11196,373.2,542,car,0.6357,514,115,586,181,1,2
11197,373.233,571,person,0.783,318,528,547,714,0,2
11197,373.233,585,car,0.7547,14,242,82,361,0,2
11197,373.233,542,car,0.6763,514,114,587,181,1,2
11198,373.267,571,person,0.7954,319,528,550,714,0,2
11198,373.267,585,car,0.7579,14,242,81,354,0,2
11198,373.267,542,car,0.606,514,114,587,181,1,2
11198,373.267,587,traffic light,0.3933,1162,0,1274,19,0,2
11199,373.3,571,person,0.7477,321,529,551,714,0,2
11199,373.3,585,car,0.7709,10,243,77,349,0,2
11199,373.3,542,car,0.6055,514,114,587,181,1,2
11200,373.333,571,person,0.6994,325,531,552,713,0,2
11200,373.333,585,car,0.6117,9,246,74,346,0,2
11200,373.333,542,car,0.7362,514,114,587,181,1,2
11201,373.367,571,person,0.6463,325,533,550,713,0,2
11201,373.367,542,car,0.7559,514,114,589,181,1,2
11202,373.4,571,person,0.7003,325,535,547,713,0,2
11202,373.4,542,car,0.7529,514,114,587,181,1,2
11203,373.433,571,person,0.7259,320,535,544,713,0,2
11203,373.433,542,car,0.745,514,114,587,181,1,2
11204,373.467,571,person,0.7498,317,536,541,713,0,2
11204,373.467,542,car,0.7551,514,114,587,181,1,2
11205,373.5,571,person,0.6097,313,536,539,713,0,2
11205,373.5,542,car,0.7586,514,114,586,181,1,2
11206,373.533,542,car,0.7129,514,115,586,181,1,2
11207,373.567,542,car,0.7062,514,115,586,179,1,2
11207,373.567,571,person,0.6927,309,534,536,713,0,2
11208,373.6,542,car,0.6486,514,114,586,179,1,2
11208,373.6,571,person,0.7236,305,533,534,713,0,2
11209,373.633,542,car,0.6778,513,114,585,179,1,2
11209,373.633,571,person,0.6956,304,534,531,713,0,2
11210,373.667,542,car,0.6691,513,114,585,179,1,2
11210,373.667,571,person,0.7124,303,534,531,713,0,2
11211,373.7,542,car,0.6508,513,114,585,179,1,2
11211,373.7,571,person,0.7547,304,533,533,713,0,2
11212,373.733,542,car,0.6335,513,114,585,179,1,2
11212,373.733,571,person,0.7581,304,533,534,713,0,2
11213,373.767,542,car,0.6491,513,114,585,179,1,2
11213,373.767,571,person,0.7717,305,531,536,713,0,2
11214,373.8,542,car,0.6483,513,114,584,179,1,2
11214,373.8,571,person,0.7299,306,531,538,713,0,2
11215,373.833,542,car,0.6641,513,114,584,179,1,2
11215,373.833,571,person,0.7365,309,533,541,713,0,2
11216,373.867,542,car,0.7111,513,115,584,179,1,2
11216,373.867,571,person,0.7883,311,534,541,713,0,2
11217,373.9,542,car,0.6687,513,115,584,179,1,2
11217,373.9,571,person,0.7402,314,536,541,713,0,2
11218,373.933,542,car,0.6728,513,115,584,179,1,2
11218,373.933,571,person,0.6842,317,538,541,713,0,2
11219,373.967,542,car,0.6876,513,115,584,179,1,2
11219,373.967,571,person,0.6995,318,541,542,714,0,2
11220,374.0,542,car,0.7034,512,115,583,179,1,2
11220,374.0,571,person,0.7018,318,541,542,714,0,2
11221,374.033,542,car,0.6964,512,115,583,179,1,2
11221,374.033,571,person,0.6832,317,539,543,713,0,2
11222,374.067,542,car,0.6492,512,117,582,179,1,2
11222,374.067,571,person,0.7124,317,538,543,713,0,2
11223,374.1,542,car,0.6365,512,115,582,178,1,2
11223,374.1,571,person,0.7151,315,538,543,713,0,2
11224,374.133,542,car,0.7201,512,117,582,179,1,2
11224,374.133,571,person,0.7612,314,538,543,713,0,2
11225,374.167,542,car,0.7306,512,117,581,179,1,2
11225,374.167,571,person,0.7774,313,537,543,713,0,2
11226,374.2,542,car,0.7319,511,117,581,179,1,2
11226,374.2,571,person,0.7521,311,536,543,713,0,2
11227,374.233,542,car,0.7524,511,117,581,181,1,2
11227,374.233,571,person,0.7105,311,536,542,713,0,2
11228,374.267,542,car,0.7224,511,118,581,181,1,2
11228,374.267,571,person,0.7253,310,536,542,713,0,2
11228,374.267,588,car,0.6258,137,157,262,248,0,2
11229,374.3,542,car,0.7332,510,118,581,182,1,2
11229,374.3,571,person,0.7276,310,537,541,713,0,2
11229,374.3,588,car,0.6414,135,158,263,251,0,2
11230,374.333,542,car,0.6832,510,118,581,182,1,2
11230,374.333,571,person,0.7659,310,538,539,713,0,2
11230,374.333,588,car,0.6187,137,158,263,250,0,2
11231,374.367,542,car,0.706,510,118,579,182,1,2
11231,374.367,571,person,0.7824,310,538,539,713,0,2
11231,374.367,588,car,0.6826,138,158,264,249,0,2
11232,374.4,542,car,0.6796,510,119,579,183,1,2
11232,374.4,571,person,0.7772,311,539,539,713,0,2
11233,374.433,542,car,0.681,510,120,579,183,1,2
11233,374.433,571,person,0.7833,312,541,541,713,0,2
11234,374.467,542,car,0.6519,510,120,578,183,1,2
11234,374.467,571,person,0.7806,312,541,541,713,0,2
11234,374.467,588,car,0.6342,150,157,261,237,0,2
11235,374.5,542,car,0.6855,511,121,578,183,1,2
11235,374.5,571,person,0.7691,314,543,539,713,0,2
11235,374.5,588,car,0.6775,153,155,264,234,0,2
11236,374.533,542,car,0.6967,511,121,578,183,1,2
11236,374.533,571,person,0.7849,314,544,539,713,0,2
11237,374.567,542,car,0.6921,511,121,578,183,1,2
11237,374.567,571,person,0.7817,314,545,539,714,0,2
11238,374.6,542,car,0.7499,511,121,578,183,1,2
11238,374.6,571,person,0.7778,313,544,539,713,0,2
11239,374.633,542,car,0.755,510,120,578,183,1,2
11239,374.633,571,person,0.7734,311,542,542,713,0,2
11240,374.667,542,car,0.7569,510,120,578,183,1,2
11240,374.667,571,person,0.7882,310,541,542,713,0,2
11241,374.7,542,car,0.7587,510,120,578,184,1,2
11241,374.7,571,person,0.777,309,541,542,713,0,2
11242,374.733,542,car,0.7462,511,121,578,184,1,2
11242,374.733,571,person,0.7829,310,542,541,714,0,2
11243,374.767,542,car,0.737,511,121,578,184,1,2
11243,374.767,571,person,0.7776,311,544,541,714,0,2
11244,374.8,542,car,0.7223,511,122,577,184,1,2
11244,374.8,571,person,0.7674,310,545,539,714,0,2
11245,374.833,542,car,0.6986,510,122,577,185,1,2
11245,374.833,571,person,0.7745,310,545,538,714,0,2
11246,374.867,542,car,0.7141,510,123,577,185,1,2
11246,374.867,571,person,0.7582,310,546,537,714,0,2
11247,374.9,542,car,0.7491,510,123,577,185,1,2
11247,374.9,571,person,0.76,310,546,537,714,0,2
11248,374.933,542,car,0.7566,509,123,576,185,1,2
11248,374.933,571,person,0.7605,310,547,537,714,0,2
11249,374.967,542,car,0.7454,507,123,576,186,1,2
11249,374.967,571,person,0.7682,310,547,537,714,0,2
11250,375.0,542,car,0.7103,506,123,575,186,1,2
11250,375.0,571,person,0.7655,310,549,536,714,0,2
11251,375.033,542,car,0.7008,505,123,575,187,1,2
11251,375.033,571,person,0.785,309,549,536,714,0,2
11252,375.067,542,car,0.6792,506,125,575,187,1,2
11252,375.067,571,person,0.7717,309,549,536,714,0,2
11253,375.1,542,car,0.6863,505,125,575,187,1,2
11253,375.1,571,person,0.7716,307,549,535,714,0,2
11254,375.133,542,car,0.6036,504,125,574,187,1,2
11254,375.133,571,person,0.7693,306,550,534,714,0,2
11255,375.167,542,car,0.6181,504,125,574,189,1,2
11255,375.167,571,person,0.7571,306,550,534,714,0,2
11256,375.2,542,car,0.6626,504,126,573,189,1,2
11256,375.2,571,person,0.7578,305,550,534,714,0,2
11257,375.233,542,car,0.731,503,126,571,190,1,2
11257,375.233,571,person,0.745,305,550,533,714,0,2
11258,375.267,542,car,0.709,503,127,571,190,1,2
11258,375.267,571,person,0.7346,305,552,531,714,0,2
11259,375.3,542,car,0.6121,503,128,570,191,1,2
11259,375.3,571,person,0.7314,306,554,530,714,0,2
11260,375.333,571,person,0.7091,310,557,530,714,0,2
11261,375.367,571,person,0.7371,311,558,530,714,0,2
11261,375.367,542,car,0.605,503,131,569,192,1,2
11262,375.4,571,person,0.7376,312,558,531,714,0,2
11262,375.4,542,car,0.6115,503,130,569,192,1,2
11263,375.433,571,person,0.7378,313,559,533,714,0,2
11263,375.433,542,car,0.6499,502,129,570,192,1,2
11264,375.467,571,person,0.7408,314,559,534,714,0,2
11264,375.467,542,car,0.7089,503,128,570,191,1,2
11265,375.5,571,person,0.7598,313,559,535,714,0,2
11265,375.5,542,car,0.7218,503,127,573,191,1,2
11266,375.533,571,person,0.797,312,558,537,714,0,2
11266,375.533,542,car,0.6663,504,125,574,190,1,2
11267,375.567,571,person,0.7827,311,555,539,714,0,2
11267,375.567,542,car,0.6639,505,125,575,189,1,2
11268,375.6,571,person,0.8038,309,551,543,714,0,2
11269,375.633,571,person,0.8041,309,549,547,714,0,2
11269,375.633,542,car,0.6289,506,122,576,187,1,2
11270,375.667,571,person,0.7749,309,547,550,714,0,2
11271,375.7,571,person,0.7562,311,547,551,714,0,2
11271,375.7,542,car,0.625,509,123,577,187,1,2
11272,375.733,571,person,0.7585,312,547,552,714,0,2
11272,375.733,542,car,0.6372,511,123,579,187,1,2
11273,375.767,571,person,0.7569,312,549,552,714,0,2
11273,375.767,542,car,0.6034,512,126,579,189,1,2
11274,375.8,571,person,0.7573,313,550,550,715,0,2
11274,375.8,542,car,0.6116,512,127,579,190,1,2
11275,375.833,571,person,0.7639,314,552,547,714,0,2
11276,375.867,571,person,0.7983,315,553,545,714,0,2
11277,375.9,571,person,0.8088,317,558,543,714,0,2
11277,375.9,542,car,0.6197,514,131,581,192,1,2
11278,375.933,571,person,0.7884,318,560,541,714,0,2
11278,375.933,542,car,0.6285,514,131,581,193,1,2
11279,375.967,571,person,0.7892,317,560,539,714,0,2
11279,375.967,542,car,0.612,518,139,577,194,1,2
11280,376.0,571,person,0.7753,313,558,539,714,0,2
11280,376.0,542,car,0.6008,514,134,581,194,1,2
11281,376.033,571,person,0.7403,310,554,539,714,0,2
11282,376.067,571,person,0.7625,306,552,541,714,0,2
11283,376.1,571,person,0.7555,305,551,539,714,0,2
11283,376.1,542,car,0.6993,512,133,581,195,1,2
11284,376.133,571,person,0.7614,305,552,538,714,0,2
11284,376.133,542,car,0.7441,512,134,581,195,1,2
11285,376.167,571,person,0.7603,305,553,537,714,0,2
11285,376.167,542,car,0.741,512,134,579,195,1,2
11286,376.2,571,person,0.7445,304,554,536,714,0,2
11286,376.2,542,car,0.7169,511,135,579,197,1,2
11287,376.233,571,person,0.762,303,554,534,714,0,2
11287,376.233,542,car,0.6754,511,136,578,198,1,2
11288,376.267,571,person,0.7764,302,555,531,714,0,2
11288,376.267,542,car,0.6011,510,136,578,198,1,2
11289,376.3,571,person,0.8042,299,557,528,714,0,2
11289,376.3,542,car,0.6067,510,136,577,198,1,2
11290,376.333,571,person,0.7851,299,559,525,714,0,2
11290,376.333,542,car,0.6236,510,137,576,198,1,2
11291,376.367,571,person,0.7724,299,561,522,715,0,2
11291,376.367,542,car,0.6091,510,138,576,199,1,2
11292,376.4,571,person,0.7683,299,562,520,715,0,2
11292,376.4,598,traffic light,0.3782,971,1,1239,64,0,2
11293,376.433,571,person,0.77,298,563,519,715,0,2
11294,376.467,571,person,0.7527,299,566,518,715,0,2
11295,376.5,571,person,0.8032,301,568,517,715,0,2
11296,376.533,571,person,0.7947,302,569,515,715,0,2
11297,376.567,571,person,0.7887,302,569,517,715,0,2
11297,376.567,542,car,0.6527,509,135,577,197,1,2
11298,376.6,571,person,0.7974,299,566,520,715,0,2
11298,376.6,542,car,0.6502,510,134,577,195,1,2
11299,376.633,571,person,0.802,297,562,525,715,0,2
11300,376.667,571,person,0.8257,297,559,527,714,0,2
11301,376.7,571,person,0.835,296,555,530,714,0,2
11302,376.733,571,person,0.814,295,553,534,714,0,2
11303,376.767,571,person,0.8073,295,551,535,714,0,2
11303,376.767,602,stop sign,0.4583,366,71,399,103,0,2
11304,376.8,571,person,0.8077,294,550,536,714,0,2
11304,376.8,602,stop sign,0.3904,362,67,398,103,0,2
11305,376.833,571,person,0.7999,294,550,536,714,0,2
11306,376.867,571,person,0.7915,294,550,535,714,0,2
11307,376.9,571,person,0.8142,295,552,533,714,0,2
11308,376.933,571,person,0.8036,296,554,530,714,0,2
11309,376.967,571,person,0.8072,297,555,528,714,0,2
11310,377.0,571,person,0.8083,296,555,527,714,0,2
11310,377.0,542,car,0.6183,515,122,581,181,1,2
11311,377.033,571,person,0.7624,293,553,527,714,0,2
11311,377.033,542,car,0.6755,515,120,581,179,1,2
11312,377.067,571,person,0.7963,290,551,526,714,0,2
11312,377.067,542,car,0.6559,514,119,581,178,1,2
11313,377.1,571,person,0.7896,287,550,525,714,0,2
11313,377.1,542,car,0.7301,514,117,581,177,1,2
11314,377.133,571,person,0.7911,283,547,526,714,0,2
11314,377.133,542,car,0.6632,514,115,581,176,1,2
11315,377.167,571,person,0.8027,282,545,526,713,0,2
11315,377.167,542,car,0.6915,514,115,581,175,1,2
11316,377.2,571,person,0.7564,282,543,527,713,0,2
11316,377.2,542,car,0.636,514,114,581,175,1,2
11317,377.233,571,person,0.749,281,542,529,714,0,2
11317,377.233,542,car,0.623,513,113,581,174,1,2
11318,377.267,571,person,0.7304,280,539,530,714,0,2
11318,377.267,542,car,0.6011,513,112,581,174,1,2
11319,377.3,571,person,0.738,280,537,531,714,0,2
11319,377.3,542,car,0.6546,512,111,581,174,1,2
11320,377.333,571,person,0.753,282,536,534,714,0,2
11320,377.333,542,car,0.6689,512,111,579,173,1,2
11321,377.367,571,person,0.7475,285,536,535,714,0,2
11321,377.367,542,car,0.6753,512,111,579,173,1,2
11322,377.4,571,person,0.7431,288,537,535,714,0,2
11322,377.4,542,car,0.6755,511,111,578,171,1,2
11323,377.433,571,person,0.6898,291,538,536,714,0,2
11323,377.433,542,car,0.6087,511,111,577,171,1,2
11324,377.467,571,person,0.695,294,539,536,714,0,2
11325,377.5,571,person,0.7467,294,538,536,714,0,2
11325,377.5,542,car,0.6493,510,111,576,171,1,2
11326,377.533,571,person,0.7654,294,536,537,714,0,2
11326,377.533,542,car,0.6538,509,112,575,171,1,2
11327,377.567,571,person,0.7582,294,535,537,713,0,2
11327,377.567,542,car,0.6511,509,112,574,171,1,2
11328,377.6,571,person,0.7922,293,534,536,713,0,2
11328,377.6,542,car,0.6302,509,112,574,171,1,2
11329,377.633,571,person,0.7758,290,533,534,713,0,2
11330,377.667,571,person,0.7773,289,531,533,714,0,2
11331,377.7,571,person,0.7569,288,530,531,713,0,2
11332,377.733,571,person,0.7461,286,530,529,714,0,2
11333,377.767,571,person,0.7573,283,528,527,713,0,2
11334,377.8,571,person,0.7484,281,527,525,713,0,2
11335,377.833,571,person,0.7825,279,526,522,713,0,2
11336,377.867,571,person,0.7857,279,527,520,713,0,2
11337,377.9,571,person,0.7903,278,527,519,713,0,2
11338,377.933,571,person,0.7901,278,528,517,713,0,2
11339,377.967,571,person,0.7949,279,528,517,713,0,2
11340,378.0,571,person,0.8076,280,529,517,714,0,2
11341,378.033,571,person,0.7866,281,530,517,714,0,2
11342,378.067,571,person,0.7826,282,530,517,714,0,2
11343,378.1,571,person,0.7966,285,531,517,713,0,2
11344,378.133,571,person,0.7762,287,534,518,713,0,2
11344,378.133,542,car,0.606,501,111,563,168,1,2
11345,378.167,571,person,0.7827,288,535,519,713,0,2
11346,378.2,571,person,0.7658,288,535,519,713,0,2
11347,378.233,571,person,0.7732,289,535,519,713,0,2
11348,378.267,571,person,0.8022,290,536,520,713,0,2
11349,378.3,571,person,0.7928,293,538,520,713,0,2
11350,378.333,571,person,0.7723,294,539,520,713,0,2
11351,378.367,571,person,0.7917,293,539,519,713,0,2
11352,378.4,571,person,0.8058,290,539,518,713,0,2
11353,378.433,571,person,0.7903,286,537,517,713,0,2
11354,378.467,571,person,0.7959,283,536,517,713,0,2
11355,378.5,571,person,0.8082,281,534,515,713,0,2
11356,378.533,571,person,0.8202,280,535,514,713,0,2
11357,378.567,571,person,0.8218,280,536,513,713,0,2
11357,378.567,542,car,0.6134,495,113,559,170,1,2
11358,378.6,571,person,0.8169,282,537,512,713,0,2
11359,378.633,571,person,0.8044,283,538,512,713,0,2
11360,378.667,571,person,0.7818,286,541,512,713,0,2
11361,378.7,571,person,0.7233,289,544,512,713,0,2
11362,378.733,571,person,0.7149,293,547,512,714,0,2
11363,378.767,571,person,0.7332,296,549,513,714,0,2
11364,378.8,571,person,0.7496,298,551,513,714,0,2
11365,378.833,571,person,0.7281,299,552,514,713,0,2
11366,378.867,571,person,0.7182,299,552,514,713,0,2
11367,378.9,571,person,0.7137,299,552,515,713,0,2
11368,378.933,571,person,0.7131,299,552,517,713,0,2
11369,378.967,571,person,0.7224,299,552,518,713,0,2
11370,379.0,571,person,0.778,301,552,519,713,0,2
11371,379.033,571,person,0.7814,303,553,522,713,0,2
11372,379.067,571,person,0.7609,305,553,525,713,0,2
11373,379.1,571,person,0.728,311,555,529,714,0,2
11374,379.133,571,person,0.7523,318,560,531,714,0,2
11375,379.167,571,person,0.7978,321,560,536,714,0,2
11376,379.2,571,person,0.798,323,560,539,714,0,2
11377,379.233,571,person,0.7821,326,560,543,714,0,2
11377,379.233,611,car,0.6147,512,142,574,198,1,2
11378,379.267,571,person,0.7798,327,560,544,715,0,2
11378,379.267,611,car,0.63,513,144,573,198,1,2
11379,379.3,571,person,0.7696,327,560,545,715,0,2
11379,379.3,611,car,0.6401,514,145,574,199,1,2
11380,379.333,571,person,0.7699,328,561,546,714,0,2
11380,379.333,611,car,0.6868,513,144,575,199,1,2
11381,379.367,571,person,0.7824,327,561,546,714,0,2
11381,379.367,611,car,0.7026,513,143,577,200,1,2
11382,379.4,571,person,0.7965,326,561,545,714,0,2
11382,379.4,611,car,0.6863,512,142,577,200,1,2
11383,379.433,571,person,0.78,323,560,545,714,0,2
11383,379.433,611,car,0.68,512,142,578,201,1,2
11384,379.467,571,person,0.7685,322,560,543,714,0,2
11384,379.467,611,car,0.658,512,143,578,201,1,2
11385,379.5,571,person,0.6792,321,561,542,714,0,2
11385,379.5,611,car,0.706,512,143,578,202,1,2
11386,379.533,571,person,0.6584,322,565,542,715,0,2
11386,379.533,611,car,0.775,512,143,579,203,1,2
11387,379.567,571,person,0.6622,323,566,542,717,0,2
11387,379.567,611,car,0.7951,512,144,579,205,1,2
11388,379.6,571,person,0.6599,325,566,544,717,0,2
11388,379.6,611,car,0.7001,512,144,581,206,1,2
11389,379.633,571,person,0.647,328,568,546,717,0,2
11389,379.633,611,car,0.6411,512,145,581,207,1,2
11389,379.633,613,traffic light,0.4316,994,1,1152,58,0,2
11390,379.667,571,person,0.6551,330,569,546,717,0,2
11390,379.667,611,car,0.6477,513,146,581,207,1,2
11390,379.667,613,traffic light,0.4264,990,0,1158,61,0,2
11391,379.7,571,person,0.6356,331,569,547,717,0,2
11391,379.7,611,car,0.7038,513,146,582,208,1,2
11391,379.7,613,traffic light,0.3952,989,0,1162,63,0,2
11392,379.733,571,person,0.6043,331,570,549,717,0,2
11392,379.733,611,car,0.7337,514,146,582,208,1,2
11392,379.733,613,traffic light,0.5071,989,0,1168,65,0,2
11393,379.767,571,person,0.6168,331,570,549,717,0,2
11393,379.767,611,car,0.7004,514,147,582,208,1,2
11393,379.767,613,traffic light,0.5009,992,0,1167,63,0,2
11394,379.8,571,person,0.6175,331,570,550,717,0,2
11395,379.833,571,person,0.6566,331,569,551,717,0,2
11395,379.833,611,car,0.6998,517,147,585,209,1,2
11396,379.867,571,person,0.7536,331,568,553,717,0,2
11396,379.867,611,car,0.723,518,147,585,209,1,2
11396,379.867,613,traffic light,0.3516,1003,0,1173,62,0,2
11397,379.9,571,person,0.7577,335,567,558,717,0,2
11397,379.9,611,car,0.787,520,147,587,208,1,2
11397,379.9,613,traffic light,0.3425,1010,0,1173,59,0,2
11398,379.933,571,person,0.7493,341,565,567,717,0,2
11398,379.933,611,car,0.7537,523,147,591,208,1,2
11398,379.933,613,traffic light,0.5172,1009,0,1181,63,0,2
11399,379.967,571,person,0.7395,344,563,573,717,0,2
11399,379.967,611,car,0.7111,527,147,593,207,1,2
11399,379.967,613,traffic light,0.5204,1009,0,1184,65,0,2
11400,380.0,571,person,0.6514,350,562,578,715,0,2
11400,380.0,611,car,0.7802,529,147,597,207,1,2
11400,380.0,613,traffic light,0.6344,1014,0,1190,66,0,2
11401,380.033,571,person,0.7505,355,562,584,715,0,2
11401,380.033,611,car,0.7255,533,147,600,207,1,2
11401,380.033,613,traffic light,0.6889,1017,1,1198,69,0,2
11402,380.067,571,person,0.6694,359,561,587,715,0,2
11402,380.067,611,car,0.7368,535,147,602,208,1,2
11402,380.067,613,traffic light,0.6478,1021,1,1203,71,0,2
11403,380.1,571,person,0.72,363,562,591,715,0,2
11403,380.1,611,car,0.7366,537,147,606,208,1,2
11403,380.1,613,traffic light,0.6695,1023,1,1209,73,0,2
11404,380.133,571,person,0.7152,367,562,594,715,0,2
11404,380.133,611,car,0.7148,541,149,608,208,1,2
11404,380.133,613,traffic light,0.7226,1025,1,1217,77,0,2
11405,380.167,571,person,0.7126,369,562,597,715,0,2
11405,380.167,611,car,0.7167,543,147,611,208,1,2
11405,380.167,613,traffic light,0.6592,1030,1,1219,77,0,2
11406,380.2,571,person,0.683,371,562,599,715,0,2
11406,380.2,611,car,0.7495,545,146,614,208,1,2
11406,380.2,613,traffic light,0.6336,1035,0,1223,77,0,2
11407,380.233,571,person,0.707,373,562,600,715,0,2
11407,380.233,611,car,0.6512,546,146,616,208,1,2
11407,380.233,613,traffic light,0.6854,1041,1,1223,77,0,2
11408,380.267,571,person,0.6835,373,562,600,715,0,2
11408,380.267,611,car,0.6711,549,145,618,207,1,2
11408,380.267,613,traffic light,0.7043,1046,1,1223,75,0,2
11409,380.3,571,person,0.7108,371,561,600,715,0,2
11409,380.3,611,car,0.6802,549,145,619,207,1,2
11409,380.3,613,traffic light,0.4767,1050,1,1222,73,0,2
11410,380.333,571,person,0.7118,370,561,600,715,0,2
11410,380.333,611,car,0.6579,550,145,621,207,1,2
11410,380.333,613,traffic light,0.7067,1051,0,1223,73,0,2
11411,380.367,571,person,0.7006,369,561,598,715,0,2
11411,380.367,611,car,0.6418,551,145,621,207,1,2
11411,380.367,613,traffic light,0.4563,1053,0,1223,73,0,2
11412,380.4,571,person,0.6387,368,561,595,715,0,2
11412,380.4,611,car,0.6766,551,146,621,208,1,2
11412,380.4,613,traffic light,0.5591,1053,1,1221,73,0,2
11413,380.433,571,person,0.7266,366,562,592,715,0,2
11413,380.433,611,car,0.6493,552,147,621,209,1,2
11413,380.433,613,traffic light,0.4566,1050,1,1219,73,0,2
11414,380.467,571,person,0.7063,365,562,591,715,0,2
11414,380.467,611,car,0.6523,552,147,622,209,1,2
11414,380.467,613,traffic light,0.5233,1049,0,1219,73,0,2
11415,380.5,571,person,0.6414,365,563,590,715,0,2
11415,380.5,611,car,0.6566,552,149,622,209,1,2
11415,380.5,613,traffic light,0.4106,1048,1,1221,75,0,2
11416,380.533,571,person,0.6647,365,565,587,715,0,2
11416,380.533,611,car,0.611,551,149,622,210,1,2
11416,380.533,613,traffic light,0.3997,1046,1,1222,78,0,2
11417,380.567,571,person,0.6246,366,567,586,717,0,2
11417,380.567,611,car,0.6009,551,147,622,210,1,2
11417,380.567,613,traffic light,0.3647,1046,1,1221,78,0,2
11418,380.6,571,person,0.6257,366,569,584,717,0,2
11418,380.6,613,traffic light,0.6431,1043,1,1223,81,0,2
11419,380.633,571,person,0.613,365,568,585,717,0,2
11419,380.633,613,traffic light,0.6975,1043,1,1223,82,0,2
11420,380.667,571,person,0.6254,362,567,585,717,0,2
11420,380.667,613,traffic light,0.4047,1045,1,1222,81,0,2
11421,380.7,571,person,0.6265,360,565,585,717,0,2
11421,380.7,613,traffic light,0.5145,1047,1,1219,80,0,2
11422,380.733,571,person,0.6711,360,562,586,715,0,2
11422,380.733,613,traffic light,0.5415,1050,1,1218,78,0,2
11423,380.767,571,person,0.6503,360,562,587,715,0,2
11423,380.767,613,traffic light,0.5592,1053,1,1217,77,0,2
11423,380.767,614,cell phone,0.5676,841,410,1159,712,0,2
11423,380.767,611,car,0.605,551,147,623,211,1,2
11424,380.8,571,person,0.6581,360,561,587,715,0,2
11424,380.8,613,traffic light,0.7014,1055,1,1217,75,0,2
11424,380.8,614,cell phone,0.6032,842,410,1161,712,0,2
11425,380.833,571,person,0.6865,361,561,589,715,0,2
11425,380.833,613,traffic light,0.5905,1051,1,1218,78,0,2
11425,380.833,614,cell phone,0.4917,843,410,1161,712,0,2
11426,380.867,571,person,0.6937,361,560,589,715,0,2
11426,380.867,613,traffic light,0.5493,1049,1,1218,78,0,2
11426,380.867,614,cell phone,0.4289,842,411,1160,712,0,2
11427,380.9,571,person,0.7056,359,560,587,715,0,2
11427,380.9,613,traffic light,0.5791,1050,1,1218,78,0,2
11427,380.9,614,cell phone,0.3956,841,409,1160,712,0,2
11428,380.933,571,person,0.7369,354,559,584,715,0,2
11428,380.933,613,traffic light,0.4921,1054,1,1214,73,0,2
11428,380.933,614,cell phone,0.5558,834,408,1157,712,0,2
11429,380.967,571,person,0.7313,351,558,582,715,0,2
11429,380.967,613,traffic light,0.3742,1057,1,1211,71,0,2
11429,380.967,614,cell phone,0.6211,832,408,1153,712,0,2
11430,381.0,571,person,0.7216,350,558,581,715,0,2
11430,381.0,613,traffic light,0.6021,1053,0,1213,73,0,2
11430,381.0,614,cell phone,0.7088,833,408,1153,711,0,2
11430,381.0,611,car,0.6519,549,147,622,211,1,2
11431,381.033,571,person,0.728,349,558,579,715,0,2
11431,381.033,613,traffic light,0.343,1048,1,1214,77,0,2
11431,381.033,614,cell phone,0.696,834,409,1153,710,0,2
11431,381.033,611,car,0.7244,547,146,621,213,1,2
11432,381.067,571,person,0.7388,347,558,578,715,0,2
11432,381.067,613,traffic light,0.479,1045,1,1211,78,0,2
11432,381.067,614,cell phone,0.6926,833,409,1152,710,0,2
11432,381.067,611,car,0.732,547,146,621,213,1,2
11433,381.1,571,person,0.7193,347,558,577,717,0,2
11433,381.1,613,traffic light,0.5845,1041,1,1209,78,0,2
11433,381.1,614,cell phone,0.5676,833,410,1153,710,0,2
11433,381.1,611,car,0.7441,546,146,619,213,1,2
11434,381.133,571,person,0.7153,346,558,576,715,0,2
11434,381.133,614,cell phone,0.7233,832,409,1155,712,0,2
11434,381.133,611,car,0.7447,545,146,619,213,1,2
11435,381.167,571,person,0.7109,346,558,575,715,0,2
11435,381.167,614,cell phone,0.6701,831,408,1155,712,0,2
11435,381.167,611,car,0.7447,545,145,618,213,1,2
11435,381.167,613,traffic light,0.3978,1042,1,1208,77,0,2
11436,381.2,571,person,0.7014,345,558,574,715,0,2
11436,381.2,614,cell phone,0.701,830,409,1154,712,0,2
11436,381.2,611,car,0.7013,544,145,618,211,1,2
11436,381.2,613,traffic light,0.5407,1043,1,1208,77,0,2
11437,381.233,571,person,0.6911,345,558,573,715,0,2
11437,381.233,614,cell phone,0.7246,829,407,1155,712,0,2
11437,381.233,611,car,0.7312,544,144,617,210,1,2
11437,381.233,613,traffic light,0.4906,1045,1,1209,77,0,2
11438,381.267,571,person,0.7378,345,558,571,714,0,2
11438,381.267,614,cell phone,0.7436,829,406,1157,712,0,2
11438,381.267,611,car,0.7651,543,143,617,210,1,2
11438,381.267,613,traffic light,0.3795,1045,1,1210,77,0,2
11439,381.3,571,person,0.7301,345,557,573,714,0,2
11439,381.3,614,cell phone,0.6575,830,405,1160,712,0,2
